user_id,age,education,income10k,asset10k,debt10k,children,exp_years,risk_label,action_mean,action_std,avg_mkt_ret,q_sentiment
1916,32,大专,14.12274916201994,103.82282737638036,28.93884325348135,2,8,0,-0.14166666666666666,0.6310757678961079,0.0008840018223979491,0
150,58,高中及以下,7.387937842844884,33.62740743096948,5.894895275736038,1,0,0,-0.2125,0.6343134528648712,-0.0004166315227005334,0
1450,33,本科,14.53992525383893,84.21312699132142,34.59640107886159,1,4,0,-0.09583333333333334,0.6429398786723133,-0.0004604602976305204,0
392,36,高中及以下,11.419530005877368,81.51545955979779,18.866077580202404,0,0,0,-0.16666666666666666,0.6044927100810594,0.000256587483591468,0
1989,61,本科,18.93570993385108,129.54677739262007,40.287706384847205,0,6,1,0.30416666666666664,0.6163593791286772,0.00015289413778513914,1
157,45,高中及以下,16.190801507449248,85.52405002407365,18.523057935508163,0,1,0,-0.075,0.6680077167394333,-0.00042611566981494604,1
1060,54,硕士及以上,24.54835210411112,216.22603211578232,53.79251892837622,0,0,1,0.29583333333333334,0.6204190557534323,0.0004682262562056154,0
489,47,大专,19.32156093123591,113.25409406975194,43.11147762577242,1,4,0,-0.175,0.6742421749343862,0.0003481968600709425,0
1139,44,本科,17.198535285884905,132.32164512425038,44.092912801694105,2,9,0,-0.17083333333333334,0.6659558623510428,0.0005765929391966618,0
1809,63,高中及以下,9.476066731760946,35.70771939463674,14.952136589655783,2,0,0,-0.15416666666666667,0.6762431086380655,-0.0006434154139364884,0
1024,56,大专,18.91619984722702,125.20531572580964,35.08449843157412,0,4,0,-0.0875,0.6176026670872671,0.00021186458465637334,1
1435,24,硕士及以上,27.31386649081872,231.6930160896069,59.51731235250368,0,1,1,0.225,0.6199271113856549,-0.0006020094703519594,0
820,21,硕士及以上,31.788883804680932,303.3273837208337,73.53767298466042,0,8,1,0.22916666666666666,0.667211248981224,0.0005969375018189456,1
914,46,高中及以下,23.69752066554153,140.1791649768547,35.85048367758711,2,6,1,0.325,0.6021231612014526,-3.556161063973126e-05,1
152,61,高中及以下,13.696630128374515,88.05412613919538,28.26156187239747,2,9,0,-0.12916666666666668,0.6500590038663192,-0.0005422854885047538,0
1094,34,硕士及以上,31.17355321045002,270.9056446865656,59.76532784605248,0,9,1,0.275,0.5923147981299152,-9.210763467748597e-05,1
1315,33,大专,10.863395370415606,92.38641327721444,18.360190225285827,2,3,0,-0.18333333333333332,0.690440806782776,-5.458235874826705e-05,0
1036,60,硕士及以上,22.826395046576277,228.33210341898305,55.22602240245061,0,9,1,0.2875,0.560791804236425,0.0002928881230195767,0
1228,26,高中及以下,3.3603374300327937,7.253147239466443,5.07720306762651,0,7,0,-0.17916666666666667,0.5973996417295824,0.00013999027156064042,0
1365,20,本科,26.387847249377053,199.41843727647927,67.73361678632723,1,1,1,0.25,0.6033379951583306,0.0008436182557512798,0
636,30,大专,18.254304519295964,112.46480808243533,36.44639886460429,1,3,0,-0.11666666666666667,0.6161472047844883,0.0006166809744589739,0
190,50,大专,16.730559154462235,99.1398995745501,32.202339054557115,2,9,0,-0.22916666666666666,0.6609104704347369,-0.00042869561832198025,1
104,55,高中及以下,9.520581987170146,36.03546850435156,19.20425764521341,0,1,0,-0.1375,0.641854335069647,0.0005052046311292076,0
1095,23,大专,13.155354218376308,91.7522216076274,34.35571390722237,1,7,0,-0.19583333333333333,0.6060912332187776,-4.330492819157461e-05,0
557,59,大专,7.938158534701372,43.811435407109,8.518381874727211,1,0,0,-0.1625,0.6554008004305615,0.0006633044202652194,0
1475,33,高中及以下,9.722619918718326,31.66616861915085,13.474966753266235,2,2,0,-0.1375,0.654762085891768,-9.244938030618759e-05,0
1961,64,硕士及以上,23.72582541533608,212.14705563545652,68.98205533345224,3,3,0,-0.15,0.6487838639270015,0.000867537258794302,1
43,35,本科,14.078707455424102,100.77363535603992,45.393646028683314,2,6,0,-0.15,0.6615564252319605,0.0003784388978931627,0
505,40,本科,16.579504973196084,120.9044987652532,52.13308976632324,1,8,0,-0.12083333333333333,0.6516661405327699,0.000692166518813988,1
1899,35,大专,8.56248940119275,65.18115388226566,21.654651427882754,1,8,0,-0.15833333333333333,0.6596034479197869,0.000646655617848567,0
538,44,本科,16.48399191644751,108.21378634500968,33.87904612725868,1,4,0,-0.23333333333333334,0.6433871318224358,-0.0008098080016173248,0
41,54,本科,18.595619646831388,123.4738602023932,44.98221299024095,1,4,0,-0.14166666666666666,0.6376714088482268,-1.4249544566027417e-05,-1
1526,34,硕士及以上,29.06056850565612,275.1025018800479,91.21784082704654,1,8,1,0.25416666666666665,0.6254565975106472,0.0011407165804796493,0
40,27,高中及以下,7.079853333889961,5.0,3.5,0,9,0,-0.2125,0.6664792274853403,0.000174515021008392,-1
656,54,大专,11.264976395775026,52.70186626219232,14.38745426102638,2,0,0,-0.15416666666666667,0.6510237619574216,0.0011448980435473347,1
1442,62,大专,3.0,20.14951752971544,14.104662270800809,1,4,0,-0.12083333333333333,0.6580554380549528,0.0011446611113040278,0
842,60,高中及以下,5.318393624773533,31.353124855858987,11.837303523326014,1,7,0,-0.12916666666666668,0.6628069931596308,0.00035471918533249585,-1
348,28,大专,17.843018827481846,112.80117999546314,31.07922984437258,0,1,0,-0.16666666666666666,0.6763591100489181,0.0010376811709172787,0
422,54,大专,3.0,31.020997482767587,3.654822787260074,0,7,0,-0.21666666666666667,0.6024126295904638,-0.000259322485020412,0
1444,26,大专,13.33827163321257,90.30394814910052,15.390097083105047,0,3,0,-0.1375,0.6353021223094399,-0.0010328485095021562,1
1077,27,高中及以下,11.80800260921792,34.42899389178723,13.0305266739704,0,3,0,-0.1875,0.6801504263840906,0.0004418339853263813,0
36,58,大专,13.837628380412724,88.1196596313041,24.63348418254865,0,8,0,-0.15833333333333333,0.627085085393976,-9.165810271056128e-05,0
1241,54,高中及以下,4.645465020777404,48.89384850933008,6.190271372139879,1,6,0,-0.14583333333333334,0.6593258676262143,0.0001742483448758818,0
736,52,本科,18.684366603446925,138.6337612278925,46.12906460287855,2,3,0,-0.14166666666666666,0.6820573520754857,-5.242330722301544e-05,0
1237,25,大专,19.307593852068784,135.73749916296296,39.456770233631794,1,6,1,0.2791666666666667,0.6078146371994207,0.0009827280932326035,-1
1276,49,本科,16.282321405871507,104.65560072038788,43.585982832029785,2,0,0,-0.21666666666666667,0.6229009381920673,0.0003628419653088174,0
667,58,大专,18.841227961856468,138.39470707775405,40.75205751838814,2,1,0,-0.1625,0.622662994741875,3.3965739480733514e-05,-1
294,44,大专,13.686266580156625,77.98796129550891,30.085373645995627,2,3,0,-0.15416666666666667,0.682402332071993,0.0009075886604792864,-1
1931,41,大专,9.648131628544592,53.55132379510837,24.744940935793643,1,4,0,-0.22083333333333333,0.6314486013308869,-0.00037401613171850006,0
493,47,本科,19.90414626418837,129.06026851690075,52.85661073749473,2,7,0,-0.10833333333333334,0.6506621453074727,0.000426381589468794,1
996,43,大专,10.222296406297358,63.91424548949117,26.88746651381928,1,3,0,-0.04583333333333333,0.6737636541442008,-0.00044991534946063714,1
750,63,本科,15.758551131778832,97.18321328953138,28.469736102741805,0,0,0,-0.14583333333333334,0.640004685303631,-0.0005616336432625448,-1
1604,25,高中及以下,11.503572709088642,40.39963486203087,10.408802551463229,0,6,0,-0.15416666666666667,0.6510237619574218,-3.195043915874925e-06,1
1044,51,硕士及以上,26.730812194372334,232.1097022651457,86.7785632032687,1,9,1,0.25416666666666665,0.5980996171394154,-0.0006461996919562018,1
386,23,本科,21.86945590454933,156.88716009016332,33.42314986820817,0,9,1,0.2375,0.6253450930131685,0.00013934110455765251,1
1702,50,大专,8.002990870879824,45.29959364340032,17.745016106637085,1,2,0,-0.1625,0.6680468627863326,-5.236779883031117e-05,1
1822,33,高中及以下,6.955745459273212,42.11237747273312,11.798688275600467,1,5,0,-0.1375,0.698062171284965,0.0015730508254785391,0
70,55,本科,10.260835836300444,78.25309478394061,17.115570761073975,0,5,0,-0.11666666666666667,0.668268647071145,-0.0006371913140088282,1
1738,20,本科,15.769371958235585,118.10736726208523,29.779794652541437,0,3,1,0.22083333333333333,0.6380403881883603,-0.0010628073543056218,-1
1964,56,大专,20.27579208352361,103.60074927770988,38.21696861524632,0,1,0,-0.09166666666666666,0.6783666493999623,-7.616509222421516e-05,0
1203,54,高中及以下,16.914361195203668,68.69224695671289,34.04144137756481,1,7,0,-0.1875,0.6550815210057297,-0.0003609507153588596,1
558,55,本科,13.223442455900956,57.2458379769283,30.43024011627441,1,4,0,-0.0875,0.6505951572040831,0.0009343778291420787,0
719,46,本科,22.26616331434538,167.5200700895506,58.38930898902285,2,5,1,0.19583333333333333,0.6331029824064477,0.0001138438021040644,0
1182,51,本科,14.956215381773369,126.4748296530033,40.36253816623837,2,0,0,-0.125,0.7033988018734375,-1.2121646764397275e-05,-1
1379,44,本科,18.21725012175729,128.69418306765357,37.63937905995899,2,2,0,-0.12916666666666668,0.637055968368581,-0.0005422278089035653,1
662,21,本科,30.463694333192592,218.0502355924565,53.09131477731085,0,7,1,0.2708333333333333,0.6251220243502501,0.0007924086811020736,0
1606,26,本科,21.452786591371265,145.3964090576101,35.8362350936951,0,4,1,0.25,0.6102335104191623,-0.00010569948863161147,0
1406,35,本科,16.7506387045722,117.70816940484472,37.90431004308409,2,6,0,-0.13333333333333333,0.6328964212695375,-0.0013134955535701945,-1
1967,41,大专,3.588793781850629,5.531074127742777,3.871751889419943,0,9,0,-0.17916666666666667,0.663753222445537,1.5586784329778137e-05,-1
1759,46,本科,19.32658840038992,116.8069104714664,48.746005097202655,2,8,0,-0.10833333333333334,0.6570612058042563,-0.00024190855699631812,0
1238,33,大专,17.03526717385276,74.50525925431201,39.103669119327776,1,3,0,-0.18333333333333332,0.6594448449163511,0.00041970804542950464,0
1403,34,本科,18.75794922409761,136.9957320629469,46.647347981821625,2,5,0,-0.12916666666666668,0.5892901670453103,-7.037183141868324e-06,0
823,49,本科,17.00584198510564,106.32342067991192,40.26358170940215,2,3,0,-0.1625,0.6742809590337557,0.0002712720783582797,-1
1700,31,本科,12.111051161495643,64.73643180463841,28.889783155618677,1,7,0,-0.1875,0.6421801908261727,0.0006620746062683142,1
679,62,本科,15.102799572091502,95.47346289650535,43.18188534876629,2,4,0,-0.14166666666666666,0.6570612058042559,-0.00014366001654663498,-1
1758,45,本科,19.465383266334584,142.84227247061486,40.31886668987699,0,4,1,0.23333333333333334,0.6100049157265863,-0.0008838687432302642,-1
492,53,本科,19.87628739083368,129.73453834314776,36.790274989579736,0,8,1,0.30833333333333335,0.6570612058042559,-0.0001968968352300264,1
540,51,本科,20.752167554673925,139.46807979196385,51.38972505160745,1,5,1,0.14583333333333334,0.6267931042512828,0.0006375356274283503,1
1720,23,本科,15.759686329288758,93.91009718555974,22.8665715136382,0,3,0,-0.14583333333333334,0.633433340118579,0.0004679893196230475,0
1448,53,本科,19.56269956991289,123.51758717886877,53.49340666264823,1,3,0,-0.10833333333333334,0.6441995238272865,-0.00021532483619106507,0
1114,28,高中及以下,7.169053625699997,27.84075439110974,18.65569459340849,0,4,0,-0.15,0.6615564252319601,-4.2799784658551677e-05,0
120,39,本科,17.62114261770088,112.38731119588785,45.44826324502293,1,1,0,-0.12916666666666668,0.6370559683685811,-1.8208405240312165e-05,1
1745,64,本科,13.302186290736206,101.33661959638556,18.07999829269557,0,9,1,0.29583333333333334,0.5785417873594438,-0.000383281188063313,1
1333,56,高中及以下,6.003317678375131,36.44863665938431,9.754007231468794,0,2,0,-0.05416666666666667,0.6793297008072621,0.0006869511994068081,1
1906,33,硕士及以上,30.017940351405517,268.6088334362037,97.03555405129656,1,6,1,0.22916666666666666,0.6150001984329146,-0.00013607106755810338,0
1588,58,大专,15.591796132873668,104.84280414136856,19.678516159256557,0,5,0,-0.1625,0.6986613021076535,0.0011615988227927341,0
1626,46,本科,11.715081623153257,79.5190976122647,17.62977479723381,0,9,0,-0.17083333333333334,0.6468327512497035,7.046619047397811e-05,0
1706,64,本科,14.972752560640174,115.33275000358825,36.53799821207059,0,8,1,0.225,0.6266401074522618,1.0697345621153246e-05,1
266,40,高中及以下,7.908658048180953,36.248822962143535,12.61865743799226,2,6,0,-0.14166666666666666,0.6881645387238746,0.00017961238577948429,0
634,28,硕士及以上,22.04828255915815,180.2411835142955,53.07301621933234,0,5,1,0.2791666666666667,0.6146599336467955,0.0008901763211130935,-1
1220,49,大专,9.805719452437412,55.76892516658023,27.55866244730899,1,4,0,-0.14583333333333334,0.6465092404965453,0.0012613383931686301,1
1582,43,高中及以下,14.77313896826153,52.03234102162632,23.103184356939074,2,7,0,-0.13333333333333333,0.6588100510792684,0.0009302059879559258,0
1312,55,大专,13.865220817823964,102.02206182056018,32.93941114623971,1,8,0,-0.22916666666666666,0.6217663909454614,-0.0002880945690090307,1
1910,23,本科,12.304219622328596,85.23451014789225,30.137539113301543,0,3,0,-0.175,0.680419511255425,0.00016505584405962013,0
343,43,本科,22.80546743060108,161.48791308084444,68.13627375610005,2,0,0,-0.17916666666666667,0.6574193026296188,-0.00014242327226337542,1
111,55,大专,15.004251486379651,58.11904576403998,36.92945484244707,2,4,0,-0.12083333333333333,0.689113897507369,-0.00014587925137347668,1
1757,47,本科,23.535796427216475,161.02677200103267,65.9482413881198,2,6,1,0.24166666666666667,0.6402906418160511,-0.0011071809759593313,0
1834,38,本科,23.298768054091177,162.37621115443017,52.24011559327933,1,8,1,0.2375,0.6118170344817219,-0.0006400160251707951,-1
690,64,本科,23.260374430118716,137.52547041797885,51.86069608458224,0,2,1,0.25416666666666665,0.6452135753996935,-0.00031982435620965294,0
68,23,高中及以下,13.43846092558891,62.70001626607033,17.995289757210497,0,7,0,-0.1375,0.6219906630627492,9.81788213492496e-06,1
1833,23,本科,13.054021141846606,119.46166812747305,23.78726018507143,0,3,1,0.22916666666666666,0.6150001984329148,0.00033495125988791896,1
1984,48,高中及以下,9.743285708275153,42.4601051342465,20.22784945266836,2,4,0,-0.12916666666666668,0.6690899125066313,0.0009734914506203781,1
414,20,高中及以下,10.88795558461796,75.95005219418265,19.07306707551324,0,0,0,-0.1625,0.6159066521674371,-0.0003382208247624052,0
1882,28,本科,6.212562705063419,44.15075645983772,17.010776234243245,0,3,0,-0.1875,0.6677336301526379,-0.0004960339963813121,1
304,44,本科,21.706408834925107,156.98254693776312,39.7535897188373,0,9,1,0.225,0.626640107452262,0.0005013587767667968,-1
1693,37,硕士及以上,25.3010584849352,235.354287812511,80.62758583904274,2,3,0,-0.15,0.6615564252319602,0.001389760602754888,-1
1726,62,本科,13.275330821899503,65.77063018792184,21.27208414453656,0,7,0,-0.19166666666666668,0.6441995238272864,0.00038410167355851417,1
1152,39,本科,17.90121070082074,104.72076164812924,53.12901628751946,2,7,0,-0.15,0.6487838639270018,0.0005616817772630737,0
394,52,本科,18.32068401189077,116.03047478713616,44.64493828447606,1,8,0,-0.06666666666666667,0.6433871318224356,-0.0002486843604044527,0
250,28,高中及以下,12.82458640636456,109.06651846279492,21.048540274442896,0,5,1,0.22083333333333333,0.5760049734404844,-0.0010277621670431245,1
1023,57,大专,10.200660373275424,47.528668094728985,21.62687712565665,1,7,0,-0.1625,0.6554008004305615,0.0006257194838255078,0
673,24,高中及以下,3.0,11.757416650170516,0.0,0,6,0,-0.19166666666666668,0.6176732333135557,-0.0006992785810242716,0
518,41,高中及以下,13.520951725615834,54.54955336321767,22.815624094606896,1,9,0,-0.1875,0.6550815210057294,-0.00020936536732250188,0
1331,52,大专,10.644256024346642,64.63885459595424,27.450486573173283,3,4,0,-0.075,0.6742421749343859,0.0003663829903745344,0
379,31,大专,13.129127188894008,86.15371615370869,28.32326224711798,2,6,0,-0.11666666666666667,0.649213664480222,0.0006931705294698167,0
858,50,大专,21.74362779231431,130.8840154072489,43.379696638322905,3,2,0,-0.16666666666666666,0.6381633338928555,-0.00042730750772042325,0
28,44,本科,17.86283322908138,134.43847845043473,38.39757203462874,2,2,0,-0.08333333333333333,0.6976749591858912,0.0009506785899852826,0
1789,53,大专,13.745766914453592,73.69684033882157,31.006937850639417,3,7,0,-0.10416666666666667,0.6481251794650669,0.00023893162936530437,0
80,62,大专,14.59332084861998,112.6764003276493,44.70455435405711,1,2,0,-0.175,0.64894507249302,0.0004156689912227529,1
265,46,本科,23.123783668753862,152.86640656061024,60.05626760950457,1,7,1,0.26666666666666666,0.6302464595069616,0.0011737702519902399,0
1174,20,大专,20.382354413904643,158.9838056549983,30.20780879058207,0,6,1,0.2791666666666667,0.6146599336467959,-3.280724826535874e-05,-1
1279,58,本科,20.76938160139416,160.29394026192796,32.51140134128242,0,8,1,0.25416666666666665,0.583940707905071,-0.00015841821256471812,1
963,29,高中及以下,3.1593857687334745,24.43797139708824,2.0514016348789927,0,9,0,-0.1875,0.6223269196966168,0.0005003974613915124,-1
177,27,大专,15.175599715758326,88.23367422330163,38.708143812672446,1,7,0,-0.13333333333333333,0.6262504923902,-0.0006107083422321849,1
1719,43,本科,20.134202400107128,128.38391200239153,45.38996130657444,1,0,0,-0.14166666666666666,0.6570612058042562,0.0006110115640994215,0
1352,42,大专,22.46157578058906,115.55914591341838,42.29366881620279,1,4,1,0.23333333333333334,0.6626096919794942,-0.0003363187700888917,0
508,32,大专,14.232565851073709,65.44702976983352,19.68576158774948,0,4,0,-0.13333333333333333,0.6651307271806711,-2.491891945606606e-05,0
5,58,大专,11.99372530340088,82.45745095069823,23.433924137207185,3,6,0,-0.10416666666666667,0.673453080476959,-0.00032417318583924056,1
1633,59,本科,3.0,38.55099606329483,9.2043291736549,1,1,0,-0.12916666666666668,0.6753143800149315,0.0006934338921031609,0
320,34,大专,18.830648405020533,135.15882693672663,27.56583023240277,0,2,0,-0.09166666666666666,0.678366649399962,-0.0009623722176754363,0
1468,54,本科,15.672066102056998,95.3435718232831,30.674756255240823,0,6,0,-0.13333333333333333,0.6713919012593973,0.0005271165224077892,-1
398,32,本科,17.82660374990705,130.77092077043787,52.40918848383378,2,1,0,-0.15416666666666667,0.651023761957422,0.00043043358321678084,1
697,46,本科,21.63436431848212,121.50193643757792,47.86837599775917,2,1,0,-0.2,0.6796504146930749,0.00032832804480077124,0
875,42,本科,17.505684420188572,114.10426519747216,44.41157893016376,2,0,0,-0.14166666666666666,0.6310757678961079,-8.739270765966671e-05,0
163,38,高中及以下,16.642394053958654,99.34755464218918,37.46776337895759,2,2,0,-0.14166666666666666,0.663398544624393,-0.00016865100565065819,0
884,56,大专,14.916711069992106,85.46480915604273,33.69282943743301,1,6,0,-0.13333333333333333,0.645983189974343,0.00014957645365246074,1
1823,59,硕士及以上,28.84102903555628,252.7613634446937,63.20886805147807,0,2,1,0.25,0.6628201444834446,0.00028926545340763726,0
1525,22,高中及以下,7.121207377808922,29.975110885241143,9.219048211541704,0,2,0,-0.2125,0.6473715765763861,-7.48397242412706e-05,0
981,51,大专,3.0,25.92028019541784,0.9643789038080008,1,9,0,-0.125,0.6791885387208083,0.00161033672736034,-1
187,37,硕士及以上,29.667745058181023,269.5783178926378,90.29990846601213,1,9,1,0.30833333333333335,0.6441995238272864,-0.0004142066091319754,1
738,53,本科,20.633490210522883,150.22663498854303,56.11355011659813,2,3,0,-0.17083333333333334,0.5998459820916703,0.0009931878188981368,1
1599,51,硕士及以上,36.97115889664293,350.0306732320099,120.12361749420772,1,3,0,-0.1625,0.6293468088881843,0.0010076022460269946,0
1306,31,本科,21.20392567126321,140.46747635275605,52.69044222158705,1,6,1,0.25,0.6102335104191625,1.2408757187333262e-05,0
464,20,本科,16.698856847184395,134.527278978756,40.26420410143403,1,6,1,0.2916666666666667,0.625749202281718,0.0005967701399965949,0
271,21,大专,16.144826955635995,72.10129534798301,27.06556817254802,0,9,0,-0.19583333333333333,0.6396777213322022,-5.271836286411784e-05,0
797,40,大专,10.321240048748402,29.564082677961096,20.694857874572765,2,6,0,-0.14583333333333334,0.6334333401185794,0.00051096099446445,1
691,55,硕士及以上,27.680647074377536,241.8523237777153,57.68177063562418,0,5,1,0.25,0.6436038699561976,-0.00018961102487896145,1
1754,48,本科,10.497897988897456,57.19047755406002,17.691589068148822,0,6,0,-0.13333333333333333,0.6524281436037601,-0.0005465059989717112,0
1734,58,大专,17.976215060368794,120.03367683940314,27.638309576557447,0,5,0,-0.13333333333333333,0.6195332746367607,-9.834118228257507e-05,1
1467,37,本科,17.75758049764672,140.55902519263765,47.2238226578384,1,5,0,-0.13333333333333333,0.6328964212695374,0.00018078369168982375,0
1840,39,本科,21.2697391046147,144.92810634828595,49.01878931382793,0,0,1,0.23333333333333334,0.6100049157265863,0.001126938674717689,1
1766,42,大专,14.039946544539712,98.48487780948366,16.794601663267947,2,3,0,-0.17083333333333334,0.672209350899362,-0.00020219360242230335,1
1230,56,大专,7.272644510335528,36.47458774089754,11.175806749863291,0,9,0,-0.12083333333333333,0.6386958251337141,1.479653752377388e-05,0
371,49,硕士及以上,43.442560974301415,413.6652021405415,92.843171728801,0,9,1,0.2708333333333333,0.6183925488643395,-0.00010329183628959291,0
1530,24,本科,14.915102481226112,115.74303993140836,22.36036560572727,0,9,1,0.25,0.6370696512829458,0.0008203320592273145,1
229,27,高中及以下,12.773982608626568,88.11413934658873,18.372580707147684,0,6,0,-0.10416666666666667,0.6284597407520743,0.0002489217823179439,0
147,30,本科,15.667917469962829,94.914694444452,46.27435803954206,1,3,0,-0.2125,0.672727850996431,0.0006777749868378841,1
1941,31,大专,8.794384320256047,34.58154449715691,8.451394667931945,0,2,0,-0.05416666666666667,0.6975625025109538,8.451295364762332e-05,0
1181,61,硕士及以上,23.956847650637226,222.19387670616047,69.26982057177109,2,1,0,-0.14166666666666666,0.657061205804256,-0.0008236603711575381,-1
1088,49,本科,19.809064723024917,113.04213747997454,54.8718520296066,1,4,0,-0.15833333333333333,0.6402906418160509,0.00018547867100327135,1
66,60,大专,12.329396333098458,60.58539486002062,22.260043188765582,1,4,0,-0.1125,0.6467249323130458,-0.0007065543948453851,1
1841,24,大专,12.814880634801169,59.3730050448307,18.865426974225443,1,5,0,-0.07083333333333333,0.7079814943724022,-2.439990287191154e-05,0
546,39,大专,14.0919710778566,69.76698393263939,27.96958862600824,0,2,0,-0.19583333333333333,0.6264592448795999,0.00035184174453591,0
155,49,高中及以下,10.770399960744344,32.30840852902891,22.615885970320235,2,3,0,-0.14166666666666666,0.6570612058042558,0.00021488671095154036,1
507,31,大专,23.911301500727948,143.38129581162593,50.82690469036333,1,8,1,0.24583333333333332,0.6354118795118846,0.0010930354873807488,-1
998,63,本科,21.776258879880505,142.052519809738,53.840942990516496,2,7,1,0.25416666666666665,0.6187307609395021,0.0006876520632534812,0
161,49,本科,27.131046734534,197.55604690793427,45.45645700947601,0,5,1,0.2625,0.6083880203156522,0.0007842377284167062,-1
1387,34,高中及以下,6.420712781093833,11.526930538604642,8.068851377023249,0,4,0,-0.1,0.6122870221469174,0.00012316867175845702,1
694,24,本科,13.369609798247538,27.75054981476022,19.425384870332152,0,6,1,0.23333333333333334,0.6168259057849466,1.2492049349338614e-06,0
700,43,硕士及以上,27.36373345507356,260.34358527146327,90.04040244328215,2,5,1,0.22083333333333333,0.631448601330887,-5.416618043780467e-05,-1
1008,53,高中及以下,8.478296975410391,20.137984586277906,14.09658921039453,1,2,0,-0.12083333333333333,0.6951590929957085,0.0001651527343538442,0
740,56,大专,4.337054895296948,21.46330922397954,5.011529905261051,1,5,0,-0.19166666666666668,0.6506621453074726,-0.0003431781283849612,0
1061,50,大专,17.009478243032206,87.56408887710667,40.21978266053984,1,0,0,-0.14166666666666666,0.631075767896108,-0.0001904262970577521,1
136,47,大专,9.773397675112156,76.93983547232875,19.55893912183873,0,9,0,-0.125,0.6076568619909481,0.0014068693578362503,0
1417,39,本科,17.001840876611837,124.75808339305812,38.077018285964286,0,9,1,0.2833333333333333,0.6295822262718176,0.0008949155948183777,1
816,21,本科,24.4967346527677,169.5298399942856,53.027768691169285,0,9,1,0.30416666666666664,0.6026296396347,0.0002904613459619942,0
1076,52,硕士及以上,33.83144153266243,310.64754042941206,113.7559315563133,2,9,1,0.2708333333333333,0.6513450304370448,0.0008309376872905663,1
1494,38,本科,11.047437831847027,60.326689539727184,15.822212866866272,0,2,0,-0.19166666666666668,0.6696759140409511,-0.0005004616494203477,-1
970,33,大专,12.84470160050255,79.09959938169825,30.050255671243136,1,9,0,-0.15416666666666667,0.6762431086380652,-0.00043757404041288006,1
316,52,本科,18.92917288759458,119.36534400193602,50.61286252464314,2,3,0,-0.05,0.6948706270123378,-3.37285710475595e-05,-1
975,30,大专,8.796995725792478,63.5314403518522,13.881769238078334,0,7,0,-0.14583333333333334,0.6529490017484059,9.296052005575228e-05,0
752,23,本科,19.33887098746256,109.36326086379296,54.68085857327147,1,3,0,-0.1625,0.622662994741875,-0.0005572053132317108,0
1922,57,高中及以下,16.058744535980782,80.4650904103236,32.28506901562294,2,1,0,-0.12916666666666668,0.5963481380981333,0.0007951116960429952,-1
1876,30,大专,13.670983394639078,76.1728209553365,25.828976100888244,2,2,0,-0.09583333333333334,0.6930492726218888,-9.454091318188922e-05,1
1856,36,本科,20.896349059494057,136.932130868616,52.98234124485439,1,9,1,0.15,0.6487838639270019,-0.0010407719652181862,0
1589,21,大专,13.31058905528882,95.94207867447278,15.36573132905274,0,9,0,-0.1875,0.6862745830549755,-0.000565864177688213,-1
758,25,硕士及以上,27.57196351129426,242.8718841788235,59.56780328674204,0,1,1,0.24583333333333332,0.6221027688020571,-0.0005223556800861233,0
903,59,高中及以下,12.890774584322608,78.34952413911174,11.687177994771746,0,2,0,-0.12083333333333333,0.6321108733493007,0.0008055815049168767,0
1091,40,本科,13.563049889987733,74.8951979121344,31.365687462540635,2,7,0,-0.2125,0.6343134528648716,-0.0012658140976158365,1
381,62,高中及以下,15.437273100742322,76.78991618260115,32.95572522109305,3,4,0,-0.09583333333333334,0.6494150355696956,1.8311265441054836e-05,1
537,25,本科,10.273500272356213,67.45733084804135,18.395792690548607,0,4,1,0.2625,0.5944742059921173,0.00013423231358637835,0
1630,45,高中及以下,8.862661861963314,37.54829086811466,20.559733742643093,1,0,0,-0.12916666666666668,0.6564639436743582,-0.00014679260869209342,1
1499,57,大专,16.644137466923063,96.8232844665811,33.833581138595775,1,7,0,-0.10416666666666667,0.6081587319406869,0.0016377276444852413,0
1452,22,本科,16.09783619508994,143.80162428777143,26.57003918876132,0,2,1,0.2125,0.6276825277547047,0.0009689254838203735,0
498,61,大专,21.017351923837523,130.83424180982382,37.21321485805157,0,3,0,-0.17083333333333334,0.6468327512497035,0.0009841697679015982,1
968,61,大专,17.3126306489064,98.9574179539702,22.403540893142612,0,2,0,-0.18333333333333332,0.633557179849988,0.0004640045358212804,0
106,55,高中及以下,9.640007037801055,31.337927416539877,18.07667132215875,2,4,0,-0.14583333333333334,0.6529490017484059,0.001144510345879638,0
1272,61,本科,16.713410573671638,92.53400968196046,40.38385089162207,1,0,0,-0.14583333333333334,0.5924766589097489,0.00032982272387510863,-1
1372,40,大专,14.001350520440898,115.47076233331391,27.04165593821533,2,0,0,-0.14166666666666666,0.669675914040951,1.4960834404354842e-06,0
1998,32,硕士及以上,23.44344255633164,223.18651906029908,82.60828221454973,2,3,0,-0.12083333333333333,0.683015199611968,-0.0011996439295936167,-1
1227,64,高中及以下,3.341776199712584,21.00778420797182,9.193724223325583,1,3,0,-0.125,0.6007317713321533,-0.0005047322028082242,0
101,28,大专,19.45791809688736,131.9559610928655,43.09287889776193,1,5,1,0.23333333333333334,0.6168259057849468,0.0015610986528072897,0
1646,35,本科,21.804727629405583,159.97748556392511,51.74005718513285,2,7,1,0.25,0.6102335104191623,-0.0004136581681548033,0
39,48,高中及以下,9.846280838697352,64.06737351411985,5.308717681540443,0,3,0,-0.15833333333333333,0.6467923212546905,-0.00020404008662804556,0
