user_id,age,education,income10k,asset10k,debt10k,children,exp_years,risk_label
367,34,高中及以下,12.751268715168496,52.26051337417507,29.74842042100272,1,1,0
368,20,高中及以下,20.308995763658043,89.40221696133122,16.18900053333897,0,5,1
369,54,大专,18.697102108990904,127.0068787004853,41.660258204868995,2,6,0
370,35,高中及以下,14.879949749079206,92.27301093514819,20.062449026509633,0,6,0
371,49,硕士及以上,43.442560974301415,413.6652021405415,92.843171728801,0,9,1
372,38,大专,16.57979238383922,126.53771155182834,40.16597517506039,2,6,0
373,36,本科,20.423217556558512,144.98181444074854,48.55881989728238,1,6,1
374,59,硕士及以上,31.52007537160827,279.01268968100055,98.92147756552265,2,0,0
375,24,高中及以下,4.955170112058735,45.04071464197071,18.534853498880345,1,0,0
376,53,本科,15.780491817906219,121.15948195311732,45.36902484244567,3,6,0
377,53,本科,15.46915366653833,93.54724678575444,31.567714747154184,0,9,0
378,37,本科,21.238069886097808,133.161954219901,56.16715323220193,2,3,0
379,31,大专,13.129127188894007,86.15371615370869,28.32326224711798,2,6,0
380,20,大专,14.691117127371514,85.4875828419691,33.79649607319236,0,2,0
381,62,高中及以下,15.437273100742322,76.78991618260115,32.95572522109305,3,4,0
382,62,本科,22.315753693520694,172.2982763252978,53.26900111711912,1,7,1
383,30,硕士及以上,27.191394984793764,256.1081120379194,79.87599558532781,2,6,1
384,21,硕士及以上,24.650024515608887,241.79831936675646,59.40599627326875,0,1,1
385,25,高中及以下,15.676373658265943,49.40882669572921,21.275668130723446,0,8,0
386,23,本科,21.86945590454933,156.88716009016332,33.42314986820817,0,9,1
387,57,大专,5.968715908523089,46.232623287096644,15.393480145479169,3,4,0
388,60,硕士及以上,26.434230305458595,215.0092848988121,83.11223002438261,1,3,0
389,26,高中及以下,10.827577310083813,44.31445193076948,17.54124342900259,0,5,0
390,53,硕士及以上,31.89414858560516,274.4400598355126,75.40577207686836,0,8,1
391,28,本科,22.550507474698854,158.1790248887907,38.78987125784718,0,4,1
392,36,高中及以下,11.419530005877368,81.51545955979779,18.866077580202404,0,0,0
393,46,高中及以下,12.92623765679428,94.97002935394491,21.74717019331478,1,0,0
394,52,本科,18.32068401189077,116.03047478713616,44.64493828447606,1,8,0
395,59,高中及以下,6.630741559097197,41.0520665528896,6.455912610651755,0,7,0
396,22,本科,16.69367804479373,125.23771409569085,36.62164491212373,0,7,1
397,28,硕士及以上,28.09495593320054,258.66898997152606,63.075061926423444,0,1,1
398,32,本科,17.82660374990705,130.77092077043787,52.40918848383378,2,1,0
399,33,大专,4.572135477782647,31.9889504034658,19.067565111611778,2,3,0
400,64,大专,12.012583325352844,97.38905176421336,15.766789302799365,0,2,0
401,54,高中及以下,10.281028265445759,67.94213904274966,4.67195142422613,1,3,0
402,34,硕士及以上,26.593150040471496,223.43604190026946,90.1876620956628,1,5,1
403,63,大专,12.765881022442072,88.53110234786067,26.630396383020692,3,2,0
404,42,高中及以下,12.439956854022936,75.58538488778646,18.993987035633047,1,1,0
405,42,大专,8.605214064756831,56.35579369581782,16.159984692995327,1,4,0
406,39,硕士及以上,19.859788930243944,195.70946592973644,61.37795652529927,2,7,0
407,26,高中及以下,8.259151045816626,44.11686574356869,17.842298141466557,0,6,0
408,62,本科,21.82057202750895,155.7510200087064,56.551117726872945,1,3,0
409,20,本科,26.437765197433194,186.882964552188,55.46004759177926,0,3,1
410,27,本科,21.9106411954737,123.10082708132086,43.11534001399619,0,5,1
411,30,硕士及以上,20.658681200655764,184.72215489731377,64.45833281634276,1,1,0
412,32,本科,16.838163803116146,107.84338800499447,41.069722500915475,2,8,0
413,25,硕士及以上,29.28317190540765,245.7518274757805,70.01292327665857,0,8,1
414,20,高中及以下,10.887955584617961,75.95005219418265,19.073067075513237,0,0,0
415,50,本科,20.69652276471437,152.43877213101746,57.863579092349575,2,9,1
416,63,本科,13.414755267696197,93.45582065970517,32.967007152085074,2,0,0
417,25,本科,18.324715437753714,119.80095779773958,34.8683764190555,0,4,1
418,33,本科,20.101614148880646,145.1538428115956,54.27982619666669,2,6,1
419,42,硕士及以上,32.1283547665183,304.0267342984274,100.73026834934167,1,3,0
420,61,本科,13.97140916693604,85.39537651534816,30.02225025250775,1,2,0
421,51,大专,12.27421566378551,73.57286839856391,15.85287404182191,0,0,0
422,54,大专,3.0,31.020997482767587,3.6548227872600734,0,7,0
423,46,大专,10.89269016211113,36.31612403640483,25.421286825483378,2,0,0
424,38,大专,11.377925535144785,67.40400677478765,31.553882165881934,2,4,0
425,28,大专,8.902077459162784,46.97309419676363,7.64112944017061,0,3,0
426,58,高中及以下,10.828060751163259,52.132855889490784,11.901858463199567,0,9,0
427,56,高中及以下,9.720272839773658,41.07693585328975,16.43619908925935,3,9,0
428,21,本科,6.703930612111943,48.991883362893034,16.409376447000874,0,8,1
429,52,大专,15.077539846508783,119.31964738539347,21.785061874401727,0,7,0
430,23,硕士及以上,23.358379346054864,205.36657700556552,51.458818924458555,0,5,1
431,53,本科,20.428444795952576,147.37477870807965,30.83480221074091,0,3,1
432,57,高中及以下,3.5907437613566726,47.874915082920054,9.149681132410056,1,1,0
433,25,高中及以下,10.150032692654701,42.499929787685176,18.224315925744794,1,9,0
434,39,大专,12.58418335556747,102.72523036733936,24.666661874461802,1,3,0
435,25,硕士及以上,29.515509424751652,265.71942992217146,66.44052800739455,0,4,1
436,45,大专,14.623486388256735,114.4693617175143,38.09911729158627,2,1,0
437,61,本科,16.72417912489273,128.32227074844388,37.70584312250171,1,2,0
438,23,硕士及以上,20.318638429778776,187.47437130674533,42.422977040824314,0,6,1
439,37,硕士及以上,20.613960182694843,184.5411814159548,72.12286502103814,1,4,1
440,63,大专,11.080565304538904,57.12277022904526,24.97772911617065,1,5,0
441,33,高中及以下,9.958600580352066,50.92987615122562,22.02114657171971,1,2,0
442,25,高中及以下,6.958760264004415,48.25422320532243,11.577054913034502,0,0,0
443,41,高中及以下,13.126059652897329,65.43362679953658,24.434689087712748,2,8,0
444,42,高中及以下,8.603895403941582,38.27013494378004,14.390808286647683,2,4,0
445,49,本科,13.174936376102448,88.46281662005053,28.597297090089132,0,3,0
446,34,硕士及以上,26.609518535060452,254.37281601928987,90.82909455857393,1,2,0
447,63,本科,19.129299181582763,152.28251609757717,54.296301144024454,2,6,0
448,43,本科,19.624423594122923,127.36370745233489,44.21304411474565,1,5,0
449,32,大专,23.39189565996565,130.32255609808152,58.454563454345376,2,3,0
450,63,本科,14.655453299982902,108.278556894887,35.655006910468096,1,9,0
451,61,本科,17.632606692047997,146.3412278156948,28.93333772602486,0,9,1
452,42,本科,20.13061973409713,158.1041927633683,50.587094936775806,2,1,0
453,21,硕士及以上,27.882885203995922,232.16818365326463,68.14686371941431,0,6,1
454,46,大专,11.496909270056733,65.02031607046247,28.22545949966626,1,9,0
455,44,高中及以下,3.0,5.0,3.5,1,4,0
456,26,大专,11.445827204734922,64.66227539968065,29.598065728901396,1,0,0
457,48,大专,8.631487936410995,75.85507755899629,19.861206122629582,1,1,0
458,57,硕士及以上,19.366966594381108,152.9636896176847,59.01260094135077,1,6,0
459,24,大专,10.021605791647069,35.84665535067956,12.694824967675785,0,9,0
460,52,本科,12.764541396167727,76.92347747167005,34.66457748931665,1,1,0
461,26,本科,20.91893272646474,150.74218812389307,53.03528443703941,1,5,1
462,53,高中及以下,13.00545918707147,74.3386182449687,17.50771020869082,2,4,0
463,38,大专,9.480603552095626,63.445347835496754,25.282747350999806,1,2,0
464,20,本科,16.698856847184395,134.527278978756,40.26420410143403,1,6,1
465,63,本科,8.708786689437323,34.51522291255232,24.16065603878662,1,8,0
466,27,大专,11.528300249086529,86.99484956990324,11.660896477746624,0,2,0
467,46,大专,15.994909503511728,91.288027220376,34.60515611584598,1,0,0
468,28,本科,22.124689448070512,165.8452407835666,37.54141050397467,0,3,1
469,61,高中及以下,6.434764591543431,12.322441556269084,3.970688711485522,0,3,0
470,53,硕士及以上,33.2592743026376,299.40781917887443,103.82942781313525,1,7,1
471,56,高中及以下,3.0,18.544061558835203,12.980843091184642,1,5,0
472,39,高中及以下,3.7618610042810374,36.14557058388146,7.770340233424463,1,0,0
473,41,大专,17.548309328189383,81.51103663001982,24.46972091767966,0,3,0
474,48,本科,26.355606142816235,184.9505312277372,58.195431643208465,2,7,1
475,55,本科,20.467159940918478,126.99159021929722,43.68678091730829,1,4,1
476,58,大专,13.798288067329938,90.37216906710377,19.670910948480824,0,5,0
477,20,硕士及以上,17.024081267388958,164.87497945334252,35.90182658796436,0,2,1
478,49,大专,3.887764719782604,42.63414195631694,7.510584146744954,1,3,0
479,24,大专,14.647047684479345,79.85684429225044,12.367298246677281,0,1,0
480,32,大专,12.209686652144127,87.16651719819662,26.647096392527292,1,0,0
481,57,高中及以下,4.47082408923941,42.767644258352846,11.286031998439729,0,0,0
482,31,本科,18.327662904150255,103.64493578121979,54.941384956924885,2,6,0
483,55,大专,14.575656837539048,96.63911482671105,22.885727439750987,1,1,0
484,40,本科,22.722079342701363,173.43222420561113,38.142493384515255,0,5,1
485,30,高中及以下,10.683011415063504,49.53416127950596,15.759477098371395,2,9,0
486,35,硕士及以上,34.141971841671925,289.1161429121707,109.81220717177005,1,6,1
487,43,大专,14.039970147744066,98.38415722810934,25.069871388609563,1,5,0
488,54,本科,17.42332502596332,103.97064276837688,52.927911684969686,1,1,0
489,47,大专,19.32156093123591,113.25409406975194,43.11147762577242,1,4,0
490,61,高中及以下,5.107795599792827,24.9371171319142,8.961385303115494,1,8,0
491,59,本科,32.07223726633081,235.23873163987565,67.45756879795755,0,3,1
492,53,本科,19.876287390833678,129.73453834314776,36.790274989579736,0,8,1
493,47,本科,19.904146264188366,129.06026851690075,52.85661073749473,2,7,0
494,33,大专,16.62547986986299,101.23661140062461,33.15457394463559,1,2,0
495,38,本科,27.38568237665821,206.7956338009037,63.117908147089814,1,1,0
496,25,本科,21.962537058363033,188.04950941833843,37.688698085742274,0,0,1
497,36,本科,9.974720104980381,47.21082273818105,33.047575916726736,2,2,0
498,61,大专,21.017351923837523,130.83424180982382,37.21321485805157,0,3,0
499,39,本科,16.295517102774912,97.77059432591001,31.600858411202715,0,6,0
500,25,本科,18.535775364196617,145.03259619747746,29.501996349658732,0,5,1
501,49,硕士及以上,21.60373013912367,180.35540304247453,73.58017179941936,2,4,1
502,63,大专,16.63101009061948,89.66633727098201,30.132376029606284,1,7,0
503,59,大专,10.743128549662238,55.61970841201348,9.568586002040922,0,7,0
504,32,本科,18.500848189967368,128.36295324897452,31.52463777798124,0,7,1
505,40,本科,16.579504973196084,120.90449876525321,52.13308976632324,1,8,0
506,43,本科,27.62506400867926,200.63096896488253,80.07150970413858,1,3,0
507,31,大专,23.911301500727948,143.38129581162593,50.82690469036333,1,8,1
508,32,大专,14.232565851073707,65.44702976983352,19.685761587749482,0,4,0
509,30,本科,18.319888556844273,139.15601215256277,38.605505059938224,2,1,0
510,64,高中及以下,8.132785168252425,39.86954588631671,15.639125818073719,3,1,0
511,53,高中及以下,15.530031457513932,95.07617913779013,29.92887274277922,1,0,0
512,57,本科,16.355400648333113,103.87172284613274,34.28704947364249,0,9,1
513,56,本科,15.893313626771503,87.2190744771356,45.16095388302702,1,1,0
514,63,本科,22.89296431832482,159.7403601880276,57.50441424499676,1,8,1
515,24,大专,11.308504523416753,87.29031746476448,21.099916701733065,0,7,0
516,59,高中及以下,9.811224827757346,51.47025618802749,14.892852212812342,1,4,0
517,22,硕士及以上,20.093446092445035,177.84596784441248,66.88377293216533,1,9,1
518,41,高中及以下,13.520951725615834,54.54955336321767,22.815624094606896,1,9,0
519,46,高中及以下,19.704334695909345,124.88817047975907,39.242920134664715,2,9,0
520,36,大专,17.60612686399896,90.19272226072206,40.97810826450452,1,4,0
521,26,本科,25.308995837736525,166.28205699973208,47.29220540747658,0,2,1
522,28,本科,13.769489319113346,104.93693817505375,29.515101277752027,0,0,1
523,57,本科,19.181621410141002,106.43103952268518,41.15704734610684,1,8,0
524,34,本科,13.284200378153052,112.10826262779145,19.31761061036921,0,8,1
525,33,高中及以下,8.861172272093286,53.668758073726764,15.26439964240974,1,5,0
526,61,大专,17.861057386762525,120.6548103977418,21.718596028188678,0,0,0
527,26,大专,14.509103065516493,95.42637357234378,21.470424393363196,0,8,0
528,61,高中及以下,3.0,12.58314723815445,3.7518485246122486,1,2,0
529,61,大专,7.424854472311233,28.601896181536056,18.576683178477666,0,5,0
530,46,大专,7.094180342546132,40.46395043690238,16.461748871909723,1,6,0
531,27,高中及以下,12.457262949697952,47.657770072200236,28.50451591100305,1,1,0
532,27,本科,28.31947267828334,205.52863839912914,54.04099541226419,0,0,1
533,32,本科,24.812291220001065,185.78773599822898,60.717067710942395,1,0,0
534,45,高中及以下,3.0,37.15212946797311,6.293584038732561,1,9,0
535,26,大专,21.10537969034892,132.20879275038646,37.83784676802612,0,9,1
536,40,本科,22.682002085073236,172.64264494444043,63.919521959575036,1,4,1
537,25,本科,10.273500272356213,67.45733084804135,18.395792690548607,0,4,1
538,44,本科,16.48399191644751,108.21378634500967,33.87904612725868,1,4,0
539,20,大专,19.47761205747905,123.97075070712631,22.964720246006557,0,3,0
540,51,本科,20.752167554673925,139.46807979196385,51.38972505160745,1,5,1
541,22,大专,7.454524738060072,48.764935260775296,4.859537412753493,1,3,0
542,28,大专,17.05371077898097,86.40438183385452,46.8347602580219,1,6,0
543,27,高中及以下,3.0,5.0,3.5,0,3,0
544,57,大专,12.885889121213943,86.846474242558,25.42833880160873,1,6,0
545,22,大专,19.689783847000243,131.4390542130929,26.349211862096418,0,9,1
546,39,大专,14.091971077856599,69.76698393263939,27.96958862600824,0,2,0
547,46,本科,15.50531225019027,118.5964004089282,34.047887020981115,1,0,0
548,43,大专,18.446731268861747,102.68935251764137,35.86060959886782,1,5,0
549,50,大专,18.873759075432908,113.49013209560209,38.07001544732759,1,1,0
550,56,高中及以下,16.550198464334752,104.00515855853347,23.32695996133191,0,2,0
551,37,大专,18.371712142231935,122.34258136373583,43.88918815149189,1,7,0
552,57,大专,19.406873969685734,128.3793236384473,49.046621379780646,3,4,0
553,34,大专,17.664542787187674,134.61911209998055,44.440141482290144,2,5,0
554,64,大专,15.32764324558236,81.4076693577472,24.834650604017135,0,7,0
555,42,本科,18.44754499881907,114.3446903668453,52.2360873407644,1,1,0
556,53,硕士及以上,26.81370140451299,230.49147858718806,82.31477791753721,1,4,1
557,59,大专,7.938158534701372,43.811435407109,8.518381874727211,1,0,0
558,55,本科,13.223442455900956,57.2458379769283,30.430240116274412,1,4,0
559,58,本科,16.589927590323953,113.01806958181551,38.355962421896265,2,2,0
560,44,硕士及以上,29.207260798012147,254.69678620368563,63.870728172441986,0,9,1
561,21,本科,25.204062990021317,188.1848374411162,41.9566632002801,0,2,1
562,42,本科,17.79101386062244,129.82338770950767,43.15049252599177,2,2,0
563,28,硕士及以上,33.01738145438832,288.14598367295486,78.8749765082891,0,0,1
564,60,本科,23.396578282160604,172.6254606555678,51.97693822672079,0,1,1
565,30,大专,12.842766011556044,87.90554196669281,19.8842081743593,2,2,0
566,30,高中及以下,12.97345105685092,53.33906843738343,17.886547597091752,2,2,0
567,31,高中及以下,8.782359791375693,36.51643512614219,12.509693315188589,1,7,0
568,48,大专,20.610679470392384,90.28362901588457,49.58441781145405,2,8,0
569,45,大专,17.17921669132966,86.7154005324387,37.1131238398866,1,8,0
570,62,大专,8.047581226558224,37.14844395299567,9.416535471506212,0,9,0
571,38,本科,18.807623260769233,132.76585547447496,51.63714246979251,1,8,0
572,32,本科,26.240560809119398,169.50318547343858,71.82658419900991,2,4,1
573,22,本科,17.093844827266494,111.95513398512882,43.58097373654775,1,3,0
574,20,高中及以下,12.238575150475342,42.81291552863772,12.746944698800874,0,6,0
575,36,大专,16.729394188695725,102.94307361014341,28.453016421864042,0,3,0
576,61,本科,12.816885504176998,96.10391744801261,31.580801420909403,2,6,0
577,43,本科,20.55353974606757,149.91025844877032,51.309227832275354,1,9,1
578,60,硕士及以上,21.03082423982687,189.46283513702073,45.703740537393486,0,1,1
579,24,本科,14.871879467993018,80.98706132843023,42.62256827733262,1,7,0
580,24,本科,23.37861483747096,154.35099890390396,44.616731655142594,0,9,1
581,57,大专,15.78378145154179,88.59308862447347,40.21849923187092,1,5,0
582,24,大专,12.477610961267365,68.81623607379481,26.89536048464376,0,3,0
583,22,大专,16.232305106225937,98.51854890720317,28.59123811641922,0,2,0
584,38,本科,17.699538761224343,145.27989191413567,42.68993596050244,2,1,0
585,61,硕士及以上,28.062892511759166,264.7474757961015,94.86257273616948,1,3,0
586,51,大专,17.28409263360069,88.8917891038737,30.328553577824888,0,7,0
587,24,本科,14.363161296704341,110.7181722063799,39.66050308942475,0,5,1
588,57,大专,14.201682027773453,94.81462768162676,24.557239327466426,0,2,0
589,57,高中及以下,8.438659026966736,30.102283040560202,15.091596357149678,0,5,0
590,56,高中及以下,3.0,27.732988839531586,5.577119456480157,0,8,0
591,60,高中及以下,5.397721218753501,24.58295655458856,9.625234325822225,1,0,0
592,30,硕士及以上,35.84103223531916,301.4199877676558,113.2181402439069,1,0,0
593,64,大专,15.92361657292617,102.36974030711414,36.82164801518893,1,9,0
594,34,本科,11.382058492993053,82.92883680516924,31.687038208666532,1,7,0
595,56,本科,10.298228120757948,68.67243240751822,32.08391234675868,1,5,0
596,46,高中及以下,9.43918049944708,46.634106222485904,14.523125978258552,0,9,0
597,55,高中及以下,17.80593266588241,78.24338114608511,22.168711538462166,0,5,0
598,48,本科,17.066209325978235,128.61542283880428,30.02354831669471,0,5,1
599,48,大专,20.53499776702008,122.55822708448659,38.97301032826867,1,2,0
600,47,硕士及以上,29.759653854093287,270.333617346063,103.38816328168961,2,8,1
601,55,高中及以下,12.356252289229468,67.13839031258043,14.283978830086273,0,7,0
602,53,本科,11.321397453477154,61.93099795794521,33.76337279432367,2,2,0
603,26,本科,22.687614608748788,145.39905693301074,43.46827938644167,0,7,1
604,57,大专,12.325339813631963,40.80287198754864,21.485709652280818,0,7,0
605,44,大专,18.315462268054542,118.36390748568336,29.083809497886676,0,0,0
606,34,硕士及以上,23.929150090069434,197.17920045442344,50.97840501357599,0,1,1
607,43,大专,14.885246737549563,91.30002607373216,19.271422712370416,0,5,0
608,63,大专,15.760014769688157,100.12491199222224,43.62955973273239,1,6,0
609,58,大专,13.229833417120668,88.41429308611181,22.002135529921713,0,6,0
610,57,大专,16.022725965430784,78.07610208504383,41.19679037419459,2,3,0
611,40,本科,16.668014624037458,115.69867809615184,49.51131205264196,1,8,0
612,55,本科,14.754701234793604,128.33711495537148,35.64402700440159,2,4,0
613,37,大专,22.027416913969823,157.87922168358367,51.01839437865222,2,2,0
614,50,本科,23.24476433180721,177.52319673305476,59.61542674522417,1,1,0
615,48,大专,10.195676274759116,66.23645473083728,16.848332314880793,2,8,0
616,31,高中及以下,12.842221527973065,49.13451180718465,23.151765485428214,2,7,0
617,31,本科,14.286605726494235,110.78556446632544,39.439810582388915,1,4,0
618,22,硕士及以上,22.07657678168838,196.31887260399282,48.170597438920545,0,2,1
619,26,高中及以下,15.16904720699488,84.25316016406707,19.23322393275865,0,0,0
620,39,大专,5.479501871762972,23.384359407796083,11.297659878385574,1,1,0
621,41,本科,22.634279567882707,155.84596028258002,68.38823095249083,1,1,0
622,27,本科,16.736388437134707,119.61692946108931,21.875755865362684,0,5,1
623,38,高中及以下,8.942266984597357,48.40550629539466,19.274967091256336,1,1,0
624,47,大专,16.04875609811645,103.69837730560242,34.3615431515577,2,1,0
625,30,本科,20.905994059971263,137.65403365192537,50.21154028071442,1,2,0
626,35,大专,9.86828411585546,39.06043791347972,20.518212201417793,1,6,0
627,36,高中及以下,13.588628043750317,92.3149158172485,28.815558801198957,1,4,0
628,42,高中及以下,10.566852690126117,90.17307598598096,23.435466764089274,2,1,0
629,36,大专,7.719726035659809,53.02966688199453,18.06787741133854,1,7,0
630,53,大专,13.150627582101304,59.04388407165616,26.767723265287245,0,4,0
631,34,本科,24.906395077794627,162.74683879191923,69.98000439926817,1,1,0
632,39,本科,26.382973991228482,192.31758147436392,53.022296463481915,0,6,1
633,37,本科,21.586742288043386,171.22393019152298,52.423164290214764,2,9,1
634,28,硕士及以上,22.04828255915815,180.2411835142955,53.07301621933234,0,5,1
635,50,大专,16.45303451227944,96.85321476094312,39.0217399129532,1,1,0
636,30,大专,18.254304519295964,112.46480808243533,36.446398864604284,1,3,0
637,33,硕士及以上,31.62853991659361,297.62553601863056,93.2059905632453,2,5,1
638,55,大专,17.92477144343959,102.39461224463184,29.67911449756311,2,9,0
639,62,本科,19.816315396237655,115.25698740383471,50.979963287947974,1,9,0
640,50,本科,17.637938305847282,132.7835315327245,46.5551309457744,2,9,0
641,61,高中及以下,6.958162520479908,51.662752079968115,7.137646837637757,1,8,0
642,58,大专,4.510322407492518,25.8230625187777,15.243077407390203,2,5,0
643,41,大专,15.698208833566754,100.267854370997,35.611114357000254,2,6,0
644,54,高中及以下,10.930264218260943,47.53395264989866,21.776376374685558,0,7,0
645,34,大专,16.787879214124082,88.04068336385608,39.12177120527342,1,7,0
646,40,大专,7.312281533535529,59.270074409421454,10.901597145053117,1,6,0
647,44,本科,21.2250834465753,154.38802184324402,41.66393585984793,0,1,1
648,63,硕士及以上,38.27272547310389,351.81005824896323,125.63191136092745,1,8,1
649,58,本科,18.39225065388956,151.2774817971461,31.379507033530103,0,0,0
650,42,大专,13.691673403967297,66.32740540902518,23.18504997025802,1,4,0
651,49,大专,15.545011780428505,84.9896766601797,25.68439940582721,0,4,0
652,29,大专,24.16168512355169,147.33911097383054,34.13770672357281,0,9,1
653,56,高中及以下,4.881761191500545,15.944107391084097,11.160875173758868,1,0,0
654,44,硕士及以上,29.016034666969524,272.89136003181244,90.67034735883468,1,4,1
655,43,大专,10.00171288851178,57.199289017510914,30.826808144962644,1,3,0
656,54,大专,11.264976395775026,52.70186626219232,14.387454261026381,2,0,0
657,48,本科,17.752048460590302,125.25091435194705,46.03046183753397,2,2,0
658,23,大专,20.736616208067794,126.97477881050858,40.74028145757643,0,4,1
659,32,高中及以下,19.004953003443685,109.04499596066339,21.68028880029858,0,9,0
660,27,高中及以下,12.240710723133532,67.10066716287902,16.034972566173426,0,3,0
661,53,本科,16.117026384882575,119.73638056457555,39.16382384155476,3,8,0
662,21,本科,30.463694333192592,218.05023559245652,53.09131477731085,0,7,1
663,29,大专,11.862227593352399,68.35002774073544,20.43992190680229,0,8,0
664,46,硕士及以上,25.144320428201315,215.55559712714287,73.8589957631077,1,8,1
665,51,本科,9.125284777106366,68.2095687146352,16.37255935488118,0,7,0
666,42,本科,24.980457846223718,169.86633343531142,66.40504098552448,1,7,1
667,58,大专,18.841227961856468,138.39470707775405,40.75205751838814,2,1,0
668,61,高中及以下,22.08902768058223,130.57787282450943,36.41590590116281,2,7,1
669,25,本科,11.052383238909371,86.85926965763973,25.653097901184395,0,0,0
670,62,大专,21.290854037395547,133.42212831376807,50.91698077110237,1,7,1
671,47,本科,18.350677591830635,127.13535737809678,28.834571076327123,0,6,1
672,48,本科,22.030501084000683,135.29665161779775,49.81739244450904,2,7,1
673,24,高中及以下,3.0,11.757416650170516,0.0,0,6,0
674,47,本科,25.340409113326487,178.90386429436427,67.47111111198527,2,3,0
675,52,硕士及以上,31.932583756659152,290.8351009266023,74.66314421634549,0,3,1
676,46,本科,17.805449826068912,131.6811942877198,49.44333786783465,1,5,0
677,23,大专,17.225563438305606,117.17333359799892,26.27466167980201,0,4,1
678,43,本科,14.172523494788754,88.82535338812828,31.587126341684737,1,3,0
679,62,本科,15.102799572091502,95.47346289650535,43.18188534876629,2,4,0
680,52,本科,15.682776931873018,131.54228871925852,37.302252493679745,2,5,0
681,26,本科,8.73636069154861,72.7192486787375,23.254141846176594,1,2,0
682,63,本科,22.308792471016837,150.29998316511805,49.24934056787116,1,6,1
683,63,大专,19.95796807091283,118.13964089119344,41.45763699581249,2,3,0
684,27,高中及以下,6.493279251180792,30.925687055780482,13.975240575081154,0,2,0
685,56,大专,15.741015079724093,94.9197023125653,31.3636806436382,1,4,0
686,38,本科,16.67229762685382,123.79632977155593,46.67023954386901,1,1,0
687,46,本科,19.641369810405152,175.51447986433354,38.528601384644205,1,6,0
688,40,本科,14.862113793944854,106.88114497505376,24.772262789551775,0,7,1
689,55,大专,9.58287421956182,67.43621757374967,20.41720753803658,1,9,0
690,64,本科,23.260374430118713,137.52547041797885,51.860696084582244,0,2,1
691,55,硕士及以上,27.680647074377536,241.8523237777153,57.68177063562418,0,5,1
692,61,大专,24.11054475426738,163.09549356635335,42.41404897914861,0,5,1
693,62,本科,18.2315498239707,133.65557963814413,39.10418382970962,0,7,1
694,24,本科,13.369609798247538,27.75054981476022,19.425384870332152,0,6,1
695,31,本科,24.134704382179695,179.0532787100008,59.79654995260567,1,8,1
696,52,高中及以下,13.154000820730099,94.54247002308203,18.794894997563404,0,8,0
697,46,本科,21.634364318482117,121.50193643757792,47.86837599775917,2,1,0
698,22,硕士及以上,33.95300339433959,328.367845683739,106.20432978560822,1,3,1
699,24,本科,14.736018530771027,61.57279525600827,43.10095667920579,1,6,0
700,43,硕士及以上,27.36373345507356,260.34358527146327,90.04040244328215,2,5,1
701,47,硕士及以上,27.142750842561036,244.15502819286573,85.9373324945663,2,4,1
702,27,大专,7.546267315421908,10.028035663862205,7.019624964703543,0,1,0
703,27,本科,16.68204924920878,123.46641215305827,45.527162659377304,1,5,1
704,25,大专,20.68189728938412,141.3539799735856,49.775862721983316,1,7,1
705,45,硕士及以上,29.186690518969236,268.1385197280467,90.4694054712112,1,0,0
706,20,高中及以下,3.2696933607750616,25.120881359769506,13.804279767851588,1,5,0
707,45,大专,6.220802941675325,31.14967596496603,20.391923536542528,2,9,0
708,41,本科,26.323880293741357,156.34631572787418,70.64380230227525,2,5,1
709,40,大专,13.54840494872435,91.66839002740205,25.862659656938597,2,9,0
710,50,本科,14.762948971491912,129.58695159213784,32.61821508830888,1,3,0
711,43,大专,12.630041175514984,92.72395986650179,26.405672426660303,1,0,0
712,52,硕士及以上,20.61346122841334,155.70301361169987,66.1638341130027,1,6,1
713,54,本科,25.1154757475581,153.0849141247427,55.327581207215694,2,2,0
714,61,大专,12.034735312069852,59.518895745459,29.19057806052135,2,0,0
715,55,本科,24.83700763869211,149.9644217016426,69.89586583610071,2,1,0
716,43,大专,14.258258572236576,86.21240022676004,34.53570472951959,2,9,0
717,42,本科,25.147659872842198,181.9348561876032,60.87200696109064,2,7,1
718,30,本科,19.283472495215428,113.5305082178725,31.79882449162217,0,2,0
719,46,本科,22.26616331434538,167.5200700895506,58.389308989022844,2,5,1
720,26,高中及以下,13.595465230441684,76.99388531250862,17.927246115166415,0,3,0
721,61,大专,17.116455331259854,94.47634511490357,40.213736706676414,1,1,0
722,58,本科,19.739672385913554,135.58987691163512,39.625699138897815,0,9,1
723,25,本科,16.835746419422076,88.60320730115906,36.68976225250126,0,8,1
724,55,大专,23.5771734578643,136.4791084028797,46.680707931811135,1,3,0
725,25,高中及以下,5.465315074520497,27.437349984557372,8.622902966712243,0,3,0
726,52,大专,14.021538211715798,86.66044319871763,29.310439810202453,1,8,0
727,23,本科,18.074429376037976,132.20415931256844,33.03489127287364,0,4,1
728,41,高中及以下,12.012203766717608,63.72464498204662,20.838824442580428,0,3,0
729,49,大专,11.852636770527495,67.15066516417991,31.178482995827256,1,3,0
730,52,硕士及以上,29.57373152794794,270.4565078898462,74.8639321085588,0,4,1
731,38,高中及以下,9.15578707398517,60.80941526957957,14.717158478570944,0,5,0
732,61,本科,10.090237412810504,69.19919079002887,18.16730644698451,0,0,0
733,54,大专,14.047761431284233,89.05049195018056,29.92163803019908,1,4,0
734,29,本科,12.497173334849242,84.68764740398292,14.508481524172002,0,4,1
